latitude,longitude,population_1km,population_3km,population_density,nearest_major_road_km,road_density,competitors_1km,competitors_3km,nearest_competitor_km,landuse_score,environment_risk_score,catchment_population_10m,catchment_population_20m,catchment_population_30m,target_readiness
22.263839,70.815702,35425.0,146088.0,11276.1,0.123,8.88,1.0,2.0,5.0,73.3,100.0,146088.0,476638.0,757947.0,88.82
22.284618,70.902131,1140.0,9496.0,362.9,0.464,0.67,0.0,0.0,5.0,44.2,100.0,9496.0,41243.0,147925.0,77.3
22.348893,70.745672,2256.0,20551.0,718.1,0.878,0.0,0.0,0.0,5.0,50.0,100.0,20551.0,198392.0,586561.0,77.1
22.362913,70.744353,1688.0,14443.0,537.3,2.269,0.0,0.0,0.0,5.0,50.0,100.0,14443.0,81119.0,428046.0,70.8
22.371159,70.838449,1911.0,14254.0,608.3,3.714,0.0,0.0,0.0,5.0,50.0,100.0,14254.0,61111.0,202532.0,65.79
22.372306,70.734422,1119.0,8589.0,356.2,2.694,1.17,0.0,0.0,5.0,50.0,100.0,8589.0,38683.0,246387.0,70.11
22.309974,70.867012,2793.0,25924.0,889.0,0.727,0.0,0.0,0.0,5.0,44.2,100.0,25924.0,122392.0,455929.0,72.08
22.273671,70.89831,1062.0,10146.0,338.0,0.059,1.43,0.0,0.0,5.0,44.2,100.0,10146.0,43954.0,163367.0,81.46
22.313825,70.877539,2173.0,19687.0,691.7,1.18,0.0,0.0,0.0,5.0,44.2,100.0,19687.0,84409.0,339191.0,70.61
22.308137,70.833886,6356.0,56864.0,2023.2,0.368,6.37,0.0,0.0,5.0,50.0,100.0,56864.0,427554.0,715966.0,92.01
22.254551,70.768841,6776.0,91405.0,2156.9,1.352,3.98,0.0,1.0,5.0,49.2,100.0,91405.0,533539.0,755994.0,73.96
22.328083,70.774991,10109.0,108252.0,3217.8,0.234,4.09,1.0,3.0,5.0,49.2,100.0,108252.0,562465.0,791972.0,76.66
22.285543,70.869432,2641.0,23025.0,840.7,1.294,0.0,0.0,0.0,5.0,44.2,60.0,23025.0,141080.0,432976.0,65.8
22.241692,70.719236,995.0,8703.0,316.7,2.283,0.0,0.0,0.0,5.0,44.2,100.0,8703.0,99228.0,375856.0,73.06
22.313387,70.753615,11304.0,204650.0,3598.2,1.451,2.31,0.0,9.0,5.0,49.2,100.0,204650.0,584954.0,763669.0,67.32
22.229722,70.901067,566.0,4404.0,180.2,0.65,0.42,0.0,0.0,5.0,44.2,100.0,4404.0,17859.0,78478.0,78.53
22.368897,70.872187,1092.0,9396.0,347.6,3.978,1.11,0.0,0.0,5.0,44.2,100.0,9396.0,40128.0,105617.0,70.38
22.31925,70.70614,1226.0,15792.0,390.2,2.254,0.0,0.0,0.0,5.0,50.0,100.0,15792.0,173821.0,446189.0,67.72
22.264279,70.863732,2152.0,27091.0,685.0,0.289,1.83,0.0,0.0,5.0,44.2,100.0,27091.0,156249.0,418735.0,79.43
22.315581,70.883469,1904.0,16627.0,606.1,0.922,0.0,0.0,0.0,5.0,44.2,100.0,16627.0,70725.0,246664.0,77.82
22.315797,70.889493,1570.0,14475.0,499.7,0.321,1.53,0.0,0.0,5.0,44.2,100.0,14475.0,60129.0,186362.0,75.11
22.292327,70.872632,2472.0,21766.0,786.9,0.987,1.03,0.0,0.0,5.0,0.0,20.0,21766.0,123817.0,416410.0,7.85
22.277773,70.888195,1436.0,13737.0,457.1,0.984,1.09,0.0,0.0,5.0,44.2,100.0,13737.0,71558.0,238805.0,69.55
22.315582,70.711402,1796.0,33950.0,571.7,1.695,0.85,0.0,1.0,5.0,50.0,100.0,33950.0,214609.0,517302.0,69.01
22.295713,70.825113,7222.0,140761.0,2298.8,0.464,6.37,0.0,2.0,5.0,50.0,100.0,140761.0,503816.0,780685.0,82.95
22.285763,70.907269,954.0,8043.0,303.7,0.995,0.0,0.0,0.0,5.0,44.2,100.0,8043.0,35628.0,124668.0,70.56
22.252661,70.715347,1100.0,9684.0,350.1,1.008,0.0,0.0,0.0,5.0,44.2,100.0,9684.0,163153.0,422271.0,73.78
22.354614,70.796399,3652.0,32157.0,1162.5,0.725,0.0,0.0,0.0,5.0,49.2,100.0,32157.0,197729.0,593858.0,75.91
22.242049,70.779886,2519.0,36515.0,801.8,1.516,1.4,0.0,0.0,5.0,49.2,100.0,36515.0,349112.0,724749.0,74.47
22.365388,70.891826,899.0,7319.0,286.2,3.027,1.17,0.0,0.0,5.0,44.2,100.0,7319.0,28585.0,77684.0,68.53
22.374206,70.726998,960.0,6802.0,305.6,2.38,0.19,0.0,0.0,5.0,50.0,100.0,6802.0,30495.0,189547.0,69.26
22.360063,70.81147,2941.0,26012.0,936.1,0.92,0.0,0.0,0.0,5.0,49.2,100.0,26012.0,120322.0,450484.0,72.68
22.306401,70.813386,10446.0,195554.0,3325.1,0.006,5.96,0.0,3.0,5.0,50.0,100.0,195554.0,570619.0,834368.0,89.15
22.32837,70.771091,7980.0,99568.0,2540.1,0.023,6.52,1.0,3.0,5.0,49.2,100.0,99568.0,559686.0,780901.0,83.2
22.262436,70.92,318.0,3861.0,101.2,2.283,0.0,0.0,0.0,5.0,44.2,100.0,3861.0,19706.0,68064.0,71.17
22.263877,70.841692,10642.0,80953.0,3387.5,1.062,0.0,0.0,0.0,5.0,75.0,60.0,80953.0,282593.0,607396.0,69.35
22.351176,70.92,413.0,3648.0,131.5,0.724,0.0,0.0,0.0,5.0,44.2,100.0,3648.0,17092.0,50569.0,74.9
22.278597,70.743551,19312.0,210003.0,6147.2,0.219,0.97,0.0,7.0,5.0,50.0,60.0,210003.0,518427.0,735560.0,70.66
22.222516,70.84935,944.0,7937.0,300.5,0.542,0.11,0.0,0.0,5.0,50.0,100.0,7937.0,78588.0,233655.0,74.58
22.324075,70.795182,9822.0,152540.0,3126.4,1.137,3.23,0.0,4.0,5.0,49.2,100.0,152540.0,519673.0,826665.0,72.61
22.30477,70.835095,6287.0,56096.0,2001.2,0.382,5.19,0.0,0.0,5.0,50.0,100.0,56096.0,421754.0,714415.0,80.14
22.345255,70.842898,2993.0,28672.0,952.7,0.922,0.0,0.0,0.0,5.0,49.2,100.0,28672.0,112467.0,457476.0,72.16
22.313615,70.853282,3666.0,34539.0,1166.9,1.14,0.0,0.0,0.0,5.0,50.0,100.0,34539.0,196767.0,548157.0,78.03
22.259587,70.877286,1593.0,14089.0,507.1,0.716,0.0,0.0,0.0,5.0,44.2,100.0,14089.0,92058.0,274770.0,74.92
22.326823,70.720095,1811.0,32258.0,576.5,1.063,1.16,0.0,1.0,5.0,49.2,100.0,32258.0,237748.0,554909.0,70.65
22.233421,70.727688,930.0,8224.0,296.0,3.234,0.73,0.0,0.0,5.0,50.0,100.0,8224.0,76191.0,380300.0,70.78
22.325165,70.813411,7881.0,75736.0,2508.6,0.526,1.64,0.0,0.0,5.0,49.2,100.0,75736.0,426044.0,803590.0,81.32
22.291227,70.807224,38584.0,265934.0,12281.7,0.592,1.89,1.0,4.0,5.0,75.0,60.0,265934.0,625780.0,836411.0,73.98
22.281117,70.774165,38631.0,319046.0,12296.6,0.117,6.01,1.0,7.0,5.0,0.0,20.0,319046.0,689305.0,813158.0,9.22
22.345712,70.847589,2902.0,26102.0,923.7,1.035,0.0,0.0,0.0,5.0,49.2,100.0,26102.0,104410.0,426244.0,75.72
22.280005,70.786663,26526.0,331276.0,8443.5,0.215,3.94,0.0,7.0,5.0,50.0,20.0,331276.0,701247.0,823694.0,68.59
22.33794,70.76471,3752.0,55012.0,1194.3,0.539,2.21,1.0,1.0,5.0,50.0,100.0,55012.0,423012.0,713282.0,72.66
22.349651,70.894611,1130.0,9628.0,359.7,1.339,0.0,0.0,0.0,5.0,44.2,100.0,9628.0,36919.0,94950.0,72.0
22.34394,70.8384,3366.0,30939.0,1071.4,0.719,0.0,0.0,0.0,5.0,49.2,100.0,30939.0,128789.0,490936.0,74.92
22.331419,70.780489,7341.0,98140.0,2336.7,0.768,1.9,0.0,3.0,5.0,49.2,100.0,98140.0,507502.0,795080.0,72.05
22.357856,70.866234,1606.0,15021.0,511.2,2.634,0.97,0.0,0.0,5.0,44.2,100.0,15021.0,59118.0,147931.0,73.32
22.258935,70.853502,2783.0,42615.0,885.9,1.407,0.0,0.0,0.0,5.0,50.0,100.0,42615.0,186567.0,477498.0,71.54
22.260796,70.805209,22376.0,144310.0,7122.5,0.53,6.65,1.0,3.0,5.0,73.3,100.0,144310.0,511996.0,781048.0,79.46
22.296375,70.741393,61976.0,210825.0,19727.6,1.193,1.05,2.0,7.0,5.0,75.8,100.0,210825.0,525241.0,733641.0,66.66
22.345612,70.82545,3975.0,35324.0,1265.3,0.739,0.0,0.0,0.0,5.0,49.2,100.0,35324.0,174945.0,545609.0,77.62
22.297682,70.818927,8878.0,192133.0,2826.0,0.189,6.63,0.0,3.0,5.0,50.0,100.0,192133.0,555298.0,823502.0,84.75
22.241195,70.764497,2127.0,30571.0,677.0,0.588,0.91,0.0,0.0,5.0,49.2,100.0,30571.0,282585.0,706437.0,75.86
22.315428,70.761859,12946.0,191951.0,4120.8,0.587,1.96,0.0,8.0,5.0,50.0,100.0,191951.0,614518.0,788614.0,77.37
22.347048,70.839738,2965.0,28685.0,943.8,1.078,0.0,0.0,0.0,5.0,49.2,100.0,28685.0,113532.0,457720.0,71.62
22.332193,70.770552,5805.0,84114.0,1847.8,0.105,7.53,1.0,3.0,5.0,49.2,100.0,84114.0,514392.0,762506.0,84.89
22.243694,70.718493,1037.0,8786.0,330.1,2.049,0.0,0.0,0.0,5.0,44.2,100.0,8786.0,112972.0,379591.0,69.4
22.272946,70.812988,34620.0,199689.0,11019.9,0.025,6.52,1.0,3.0,5.0,73.3,100.0,199689.0,550793.0,800705.0,85.25
22.328928,70.84908,3763.0,32715.0,1197.8,0.55,1.53,0.0,0.0,5.0,49.2,100.0,32715.0,143440.0,527062.0,80.89
22.257371,70.774161,9339.0,105721.0,2972.7,1.326,4.24,0.0,1.0,5.0,49.2,100.0,105721.0,577358.0,769682.0,77.74
22.368079,70.746087,1469.0,12377.0,467.6,2.858,0.0,0.0,0.0,5.0,50.0,100.0,12377.0,60574.0,362930.0,70.63
22.252398,70.909291,730.0,5475.0,232.4,1.501,0.31,0.0,0.0,5.0,44.2,100.0,5475.0,23525.0,90787.0,71.28
22.264054,70.721333,1572.0,27811.0,500.4,0.306,3.69,0.0,1.0,5.0,44.2,100.0,27811.0,284637.0,585415.0,81.01
22.284724,70.862845,2704.0,29609.0,860.7,1.003,0.0,0.0,0.0,5.0,44.2,60.0,29609.0,182912.0,475511.0,59.63
22.239636,70.92,334.0,2832.0,106.3,1.502,0.0,0.0,0.0,5.0,44.2,100.0,2832.0,13235.0,44129.0,70.11
22.30239,70.842703,4936.0,47320.0,1571.2,0.219,1.35,0.0,0.0,5.0,50.0,100.0,47320.0,380134.0,669410.0,80.77
22.264305,70.7,581.0,6027.0,184.9,0.653,0.0,0.0,0.0,5.0,50.0,100.0,6027.0,120760.0,352521.0,78.28
22.228089,70.868326,1016.0,7757.0,323.4,0.149,1.02,0.0,0.0,5.0,44.2,100.0,7757.0,53479.0,180345.0,86.43
22.276873,70.841703,8613.0,82221.0,2741.6,0.054,2.9,0.0,0.0,5.0,50.0,100.0,82221.0,349377.0,654600.0,85.12
22.307633,70.755094,15594.0,248503.0,4963.7,1.334,0.0,0.0,9.0,5.0,50.0,100.0,248503.0,605613.0,780361.0,73.38
22.344983,70.82626,4223.0,35600.0,1344.2,0.677,0.0,0.0,0.0,5.0,49.2,100.0,35600.0,176110.0,546330.0,75.65
22.267332,70.825559,28664.0,129601.0,9124.0,0.002,3.88,0.0,1.0,5.0,73.3,60.0,129601.0,430087.0,716750.0,85.87
22.343757,70.800135,4550.0,43857.0,1448.3,0.347,1.63,0.0,0.0,5.0,49.2,100.0,43857.0,306382.0,728037.0,83.11
22.267405,70.788624,9652.0,222415.0,3072.3,0.142,5.87,0.0,4.0,5.0,49.2,100.0,222415.0,636105.0,803656.0,80.2
22.273471,70.892372,1292.0,11995.0,411.3,0.554,0.55,0.0,0.0,5.0,44.2,100.0,11995.0,56772.0,197943.0,80.66
22.352624,70.809389,3497.0,33184.0,1113.1,0.42,1.54,0.0,0.0,5.0,49.2,100.0,33184.0,190113.0,548846.0,77.08
22.309176,70.778017,41036.0,279381.0,13062.2,0.6,2.3,2.0,7.0,5.0,50.0,100.0,279381.0,673683.0,830352.0,68.35
22.3405,70.755211,2978.0,36232.0,947.9,0.517,1.08,0.0,1.0,5.0,50.0,100.0,36232.0,347859.0,675603.0,75.43
22.290046,70.701068,865.0,13118.0,275.3,2.869,0.75,0.0,1.0,5.0,50.0,100.0,13118.0,180332.0,427349.0,67.17
22.375546,70.897067,589.0,4433.0,187.5,3.937,0.0,0.0,0.0,5.0,44.2,100.0,4433.0,19229.0,56366.0,64.4
22.309019,70.731121,18573.0,136634.0,5912.0,0.343,7.05,1.0,4.0,5.0,75.8,100.0,136634.0,396083.0,667015.0,82.67
22.365638,70.765937,2040.0,17836.0,649.4,2.939,1.04,0.0,0.0,5.0,50.0,100.0,17836.0,97763.0,478917.0,73.27
22.295066,70.890854,1559.0,13952.0,496.2,0.689,0.0,0.0,0.0,5.0,0.0,20.0,13952.0,61288.0,219013.0,8.05
22.25107,70.747757,2198.0,39854.0,699.6,0.803,1.02,0.0,0.0,5.0,49.2,100.0,39854.0,326490.0,697591.0,78.55
22.254363,70.874427,1562.0,13910.0,497.2,0.099,2.08,0.0,0.0,5.0,44.2,100.0,13910.0,95188.0,271740.0,83.74
22.348556,70.758105,2864.0,26304.0,911.6,1.459,0.43,0.0,1.0,5.0,50.0,100.0,26304.0,238419.0,641636.0,73.2
22.307952,70.916603,715.0,5696.0,227.6,1.008,0.35,0.0,0.0,5.0,44.2,100.0,5696.0,27586.0,81803.0,74.55
22.366912,70.862435,1510.0,12091.0,480.6,3.558,0.0,0.0,0.0,5.0,44.2,100.0,12091.0,49898.0,130383.0,69.33
22.328006,70.880642,1748.0,16559.0,556.4,0.362,4.25,0.0,0.0,5.0,44.2,100.0,16559.0,69764.0,210178.0,84.12
22.361833,70.791434,2861.0,24989.0,910.7,0.997,0.0,0.0,0.0,5.0,49.2,100.0,24989.0,131688.0,518394.0,71.49
22.363091,70.72601,1203.0,10330.0,382.9,1.352,0.0,0.0,0.0,5.0,50.0,100.0,10330.0,49322.0,304236.0,68.9
22.369211,70.713448,851.0,5864.0,270.9,1.078,0.0,0.0,0.0,5.0,50.0,100.0,5864.0,25757.0,174984.0,75.89
22.345726,70.809991,4050.0,40072.0,1289.2,0.181,2.71,0.0,0.0,5.0,49.2,100.0,40072.0,264144.0,649149.0,84.42
22.344561,70.734349,1946.0,19040.0,619.4,0.001,2.66,0.0,0.0,5.0,50.0,100.0,19040.0,196898.0,551679.0,89.15
22.241706,70.89056,896.0,8177.0,285.2,0.095,2.09,0.0,0.0,5.0,44.2,100.0,8177.0,34245.0,147367.0,82.93
22.275396,70.789697,18584.0,299317.0,5915.5,0.272,3.33,0.0,5.0,5.0,50.0,100.0,299317.0,674553.0,818333.0,79.29
22.332129,70.919713,445.0,4363.0,141.6,1.237,0.0,0.0,0.0,5.0,44.2,100.0,4363.0,22415.0,63526.0,69.82
22.294407,70.716788,4241.0,94409.0,1350.0,1.185,0.65,1.0,4.0,5.0,50.0,100.0,94409.0,293314.0,599812.0,62.51
22.229245,70.847984,1358.0,11389.0,432.3,1.195,0.0,0.0,0.0,5.0,50.0,100.0,11389.0,111573.0,296802.0,73.69
22.316478,70.876712,2136.0,19539.0,679.9,1.435,0.0,0.0,0.0,5.0,44.2,100.0,19539.0,84089.0,336316.0,74.59
22.255724,70.843727,4400.0,62446.0,1400.6,1.841,0.0,0.0,0.0,5.0,75.0,100.0,62446.0,221324.0,545441.0,74.08
22.25973,70.727476,1584.0,24718.0,504.2,0.902,1.55,0.0,0.0,5.0,50.0,100.0,24718.0,297823.0,621977.0,78.1
22.38,70.780486,1078.0,10346.0,343.1,2.004,0.0,0.0,0.0,5.0,50.0,100.0,10346.0,54124.0,248042.0,72.17
22.233875,70.909697,491.0,3778.0,156.3,0.264,1.75,0.0,0.0,5.0,44.2,100.0,3778.0,15906.0,61515.0,76.9
22.334236,70.744471,2630.0,41629.0,837.2,0.352,0.74,0.0,1.0,5.0,50.0,100.0,41629.0,354714.0,664391.0,79.21
22.322591,70.7,602.0,9182.0,191.6,1.971,0.01,0.0,0.0,5.0,50.0,100.0,9182.0,135421.0,368561.0,67.81
22.278167,70.798342,35849.0,288700.0,11411.1,0.065,6.34,2.0,5.0,5.0,73.3,60.0,288700.0,640935.0,824364.0,76.92
22.302002,70.851268,4258.0,38332.0,1355.4,0.645,0.0,0.0,0.0,5.0,50.0,100.0,38332.0,286529.0,594660.0,77.56
22.298084,70.872068,2457.0,22605.0,782.1,0.59,1.21,0.0,0.0,5.0,44.2,60.0,22605.0,120412.0,430482.0,70.48
22.261039,70.784662,7559.0,152237.0,2406.1,0.217,5.95,0.0,2.0,5.0,49.2,100.0,152237.0,601933.0,787443.0,84.62
22.231893,70.793294,2079.0,18016.0,661.8,0.795,1.47,0.0,0.0,5.0,50.0,100.0,18016.0,229694.0,622916.0,79.34
22.343784,70.749592,2610.0,26570.0,830.8,0.553,0.68,0.0,1.0,5.0,50.0,100.0,26570.0,273106.0,643766.0,81.45
22.294802,70.849758,4237.0,42719.0,1348.7,0.081,1.11,0.0,0.0,5.0,50.0,60.0,42719.0,315165.0,619180.0,74.46
22.254655,70.806196,12786.0,108038.0,4069.9,0.383,6.98,0.0,1.0,5.0,73.3,100.0,108038.0,461197.0,751874.0,87.81
22.231726,70.758253,1573.0,12590.0,500.7,0.416,1.02,0.0,0.0,5.0,50.0,100.0,12590.0,151647.0,620259.0,77.49
22.303965,70.762087,26398.0,288183.0,8402.7,0.634,2.98,0.0,9.0,5.0,50.0,100.0,288183.0,633451.0,806524.0,72.51
22.259311,70.868927,1880.0,18591.0,598.4,0.084,2.21,0.0,0.0,5.0,44.2,100.0,18591.0,125470.0,345328.0,84.16
22.38,70.861468,714.0,6953.0,227.3,4.989,0.0,0.0,0.0,5.0,44.2,100.0,6953.0,34625.0,97812.0,65.41
22.366084,70.781278,2372.0,20465.0,755.0,1.909,0.0,0.0,0.0,5.0,50.0,100.0,20465.0,105027.0,472338.0,73.1
22.295733,70.707886,2029.0,40050.0,645.9,2.067,0.0,0.0,1.0,5.0,50.0,100.0,40050.0,220008.0,509893.0,71.87
22.222277,70.904861,398.0,2778.0,126.7,0.864,0.95,0.0,0.0,5.0,44.2,100.0,2778.0,13233.0,51087.0,74.67
22.286923,70.871989,2367.0,21629.0,753.4,1.315,0.65,0.0,0.0,5.0,44.2,60.0,21629.0,129265.0,413840.0,63.9
22.266743,70.877873,1730.0,15274.0,550.7,1.18,0.0,0.0,0.0,5.0,44.2,100.0,15274.0,98627.0,301027.0,72.36
22.265806,70.917359,495.0,4557.0,157.6,2.017,0.0,0.0,0.0,5.0,44.2,100.0,4557.0,22381.0,79330.0,69.29
22.319108,70.880311,1981.0,17700.0,630.6,1.121,0.0,0.0,0.0,5.0,44.2,100.0,17700.0,74876.0,266110.0,70.96
22.234393,70.722327,1015.0,7708.0,323.1,3.153,0.0,0.0,0.0,5.0,44.2,100.0,7708.0,60059.0,346645.0,70.54
22.231994,70.789764,1906.0,17188.0,606.7,1.155,1.65,0.0,0.0,5.0,50.0,100.0,17188.0,226873.0,637205.0,74.65
22.258609,70.859653,2293.0,29930.0,729.9,0.788,0.0,0.0,0.0,5.0,44.2,100.0,29930.0,159407.0,424931.0,71.88
22.300335,70.859856,3443.0,30648.0,1095.9,0.524,0.66,0.0,0.0,5.0,44.2,100.0,30648.0,187310.0,518289.0,78.38
22.367913,70.73395,1225.0,10244.0,389.9,2.303,1.08,0.0,0.0,5.0,50.0,100.0,10244.0,46134.0,298297.0,67.45
22.335186,70.874158,1870.0,17984.0,595.2,0.606,0.12,0.0,0.0,5.0,44.2,100.0,17984.0,75309.0,231474.0,78.25
22.306448,70.81382,10955.0,188777.0,3487.1,0.001,6.17,0.0,3.0,5.0,50.0,100.0,188777.0,567873.0,833291.0,86.41
22.29207,70.905918,1067.0,8738.0,339.6,0.863,0.0,0.0,0.0,5.0,44.2,60.0,8738.0,38034.0,129686.0,71.14
22.314757,70.759669,12311.0,194544.0,3918.7,0.82,2.03,0.0,8.0,5.0,50.0,100.0,194544.0,608245.0,782539.0,73.05
22.305469,70.748121,26768.0,230397.0,8520.5,2.064,0.06,0.0,7.0,5.0,49.2,100.0,230397.0,574671.0,754545.0,62.5
22.300711,70.791555,81019.0,306585.0,25789.1,0.02,7.84,1.0,6.0,5.0,75.8,100.0,306585.0,705653.0,843721.0,85.53
22.233283,70.791583,2099.0,19431.0,668.1,0.948,1.77,0.0,0.0,5.0,50.0,100.0,19431.0,240594.0,643606.0,76.87
22.320733,70.901344,1204.0,10037.0,383.2,1.01,0.41,0.0,0.0,5.0,44.2,100.0,10037.0,42433.0,119240.0,72.27
22.337017,70.769562,4694.0,64680.0,1494.1,0.499,3.43,1.0,2.0,5.0,49.2,100.0,64680.0,444172.0,733380.0,74.87
22.296281,70.738232,54996.0,195904.0,17505.8,0.929,1.07,2.0,7.0,5.0,75.8,100.0,195904.0,490223.0,720894.0,70.12
22.314742,70.740784,14642.0,143717.0,4660.7,1.318,10.48,1.0,4.0,5.0,75.8,100.0,143717.0,473673.0,701433.0,76.03
22.224857,70.735375,839.0,6763.0,267.1,2.869,0.54,0.0,0.0,5.0,50.0,100.0,6763.0,52722.0,352377.0,68.23
22.370845,70.763083,1742.0,14102.0,554.5,3.587,0.74,0.0,0.0,5.0,50.0,100.0,14102.0,71045.0,380938.0,66.45
22.257018,70.80586,16038.0,122133.0,5105.1,0.597,5.51,0.0,1.0,5.0,73.3,100.0,122133.0,482503.0,763749.0,85.24
22.355758,70.858304,1893.0,17582.0,602.6,2.28,0.81,0.0,0.0,5.0,44.2,100.0,17582.0,70842.0,205852.0,71.17
22.322021,70.782266,17896.0,165845.0,5696.5,0.117,2.06,0.0,4.0,5.0,49.2,100.0,165845.0,604769.0,821440.0,79.89
22.362506,70.82443,2472.0,22699.0,786.9,2.283,1.03,0.0,0.0,5.0,50.0,100.0,22699.0,92354.0,375077.0,68.41
22.267727,70.836827,19350.0,98107.0,6159.3,0.869,0.0,0.0,1.0,5.0,75.0,60.0,98107.0,339319.0,653814.0,70.25
22.334983,70.701546,749.0,6857.0,238.4,0.819,1.14,0.0,0.0,5.0,50.0,100.0,6857.0,94448.0,327198.0,75.01
22.231231,70.861534,1209.0,9691.0,384.8,0.548,0.43,0.0,0.0,5.0,44.2,100.0,9691.0,80774.0,224241.0,77.31
22.346391,70.787876,4057.0,40979.0,1291.4,0.27,1.88,0.0,1.0,5.0,49.2,100.0,40979.0,294515.0,710560.0,81.54
22.369721,70.881554,953.0,7688.0,303.3,3.896,0.0,0.0,0.0,5.0,44.2,100.0,7688.0,32519.0,87945.0,67.8
22.278748,70.913523,784.0,5964.0,249.6,1.632,1.2,0.0,0.0,5.0,44.2,100.0,5964.0,28113.0,99106.0,73.17
22.302781,70.706185,1754.0,29734.0,558.3,2.19,0.0,0.0,1.0,5.0,50.0,100.0,29734.0,200370.0,481296.0,66.71
22.298138,70.825455,7348.0,129077.0,2338.9,0.675,5.71,0.0,1.0,5.0,50.0,100.0,129077.0,496269.0,780669.0,78.75
22.278066,70.742876,16850.0,198984.0,5363.5,0.128,1.03,0.0,7.0,5.0,50.0,60.0,198984.0,510365.0,732536.0,68.39
22.295413,70.703795,1232.0,22456.0,392.2,2.491,0.0,0.0,1.0,5.0,50.0,100.0,22456.0,195275.0,460839.0,70.1
22.328016,70.867226,2325.0,22739.0,740.1,0.086,5.77,0.0,0.0,5.0,44.2,100.0,22739.0,95842.0,388889.0,87.23
22.223295,70.916938,289.0,1889.0,92.0,0.158,2.6,0.0,0.0,5.0,44.2,100.0,1889.0,9485.0,32265.0,80.3
22.306028,70.776007,42075.0,299723.0,13392.9,0.778,2.58,2.0,7.0,5.0,73.3,100.0,299723.0,677497.0,830040.0,72.6
22.241166,70.823752,2682.0,53590.0,853.7,0.644,1.43,0.0,0.0,5.0,50.0,100.0,53590.0,222868.0,568686.0,76.69
22.368677,70.816794,2262.0,18925.0,720.0,1.713,0.0,0.0,0.0,5.0,50.0,100.0,18925.0,80411.0,335069.0,69.68
22.32969,70.772704,8313.0,96613.0,2646.1,0.227,6.4,1.0,3.0,5.0,49.2,100.0,96613.0,545369.0,778348.0,78.26
22.33108,70.795078,6920.0,92510.0,2202.7,0.966,3.05,0.0,3.0,5.0,49.2,100.0,92510.0,454058.0,811023.0,75.29
22.272045,70.886793,1429.0,13167.0,454.9,1.131,0.0,0.0,0.0,5.0,44.2,100.0,13167.0,73721.0,237556.0,73.02
22.363536,70.73671,1408.0,12465.0,448.2,2.03,1.14,0.0,0.0,5.0,50.0,100.0,12465.0,62008.0,370967.0,71.82
22.270054,70.762772,31779.0,181164.0,10115.6,0.696,4.95,1.0,5.0,5.0,50.0,100.0,181164.0,634318.0,779086.0,73.32
22.368047,70.78704,2444.0,19649.0,777.9,1.299,0.0,0.0,0.0,5.0,50.0,100.0,19649.0,96654.0,424407.0,71.92
22.228771,70.782098,1837.0,14002.0,584.7,1.679,0.0,0.0,0.0,5.0,50.0,100.0,14002.0,176582.0,615794.0,70.75
22.281255,70.871227,2141.0,21329.0,681.5,1.291,0.0,0.0,0.0,5.0,44.2,100.0,21329.0,132896.0,411287.0,70.72
22.242431,70.797138,2705.0,44808.0,861.0,0.239,7.22,0.0,1.0,5.0,50.0,100.0,44808.0,351020.0,704773.0,80.72
22.337171,70.754082,3262.0,42578.0,1038.3,0.13,2.11,0.0,1.0,5.0,50.0,100.0,42578.0,388401.0,684680.0,81.06
22.34613,70.821568,3817.0,36327.0,1215.0,0.764,0.85,0.0,0.0,5.0,49.2,100.0,36327.0,201880.0,562662.0,74.94
22.332212,70.768083,5423.0,81856.0,1726.2,0.186,7.43,1.0,3.0,5.0,49.2,100.0,81856.0,503490.0,754202.0,82.55
22.353496,70.865493,1778.0,16500.0,566.0,2.146,1.53,0.0,0.0,5.0,44.2,100.0,16500.0,65638.0,169406.0,69.69
22.335766,70.738435,2274.0,33220.0,723.8,0.197,1.04,0.0,0.0,5.0,50.0,100.0,33220.0,301732.0,636897.0,80.57
22.38,70.767549,989.0,9494.0,314.8,3.306,0.54,0.0,0.0,5.0,50.0,100.0,9494.0,48382.0,237773.0,67.84
22.298334,70.834258,6407.0,66755.0,2039.4,0.004,8.01,0.0,0.0,5.0,50.0,100.0,66755.0,431524.0,720439.0,89.11
22.360314,70.844562,2187.0,19260.0,696.1,2.601,0.0,0.0,0.0,5.0,49.2,100.0,19260.0,78200.0,273948.0,65.13
22.282116,70.813547,19488.0,242222.0,6203.2,0.004,4.2,0.0,4.0,5.0,50.0,60.0,242222.0,581438.0,819266.0,76.52
22.33906,70.784678,4869.0,62212.0,1549.9,0.479,3.72,0.0,1.0,5.0,49.2,100.0,62212.0,392461.0,765898.0,80.59
22.34965,70.764667,2894.0,29549.0,921.2,1.714,2.39,0.0,1.0,5.0,50.0,100.0,29549.0,227097.0,653797.0,73.05
22.356018,70.73393,1567.0,14470.0,498.8,1.148,1.05,0.0,0.0,5.0,50.0,100.0,14470.0,95985.0,434690.0,76.77
22.2777,70.720542,2686.0,74632.0,855.0,1.188,0.0,0.0,2.0,5.0,44.2,60.0,74632.0,312954.0,613382.0,67.68
22.306723,70.813398,10366.0,192976.0,3299.6,0.04,5.93,0.0,3.0,5.0,50.0,100.0,192976.0,570666.0,834260.0,86.06
22.325124,70.813883,7411.0,75150.0,2359.0,0.499,1.89,0.0,0.0,5.0,49.2,100.0,75150.0,425198.0,800605.0,79.59
